job_id,service_type,price,material_cost,labor_cost,travel_cost,service_profit
3650,Window Cleaning,350,10.5,193.04,24.71,121.75
3650,Roof Cleaning,1600,160.0,163.24,16.45,1260.31
3651,Patio/Pool Deck Cleaning,250,28.34,79.79,26.77,115.1
3652,Roof Cleaning,950,95.0,89.35,27.69,737.96
3652,House Wash,700,93.32,104.8,11.19,490.69
3652,Window Cleaning,500,15.0,75.64,17.45,391.91
3653,House Wash,350,38.48,71.09,12.46,227.97
3654,Paver Sealing,1300,520.0,136.55,11.6,631.85
3655,Paver Sealing,2800,1120.0,57.18,26.0,1596.82
3655,Driveway Cleaning,250,26.99,76.41,28.38,118.22
3655,Paver Sealing,1300,520.0,180.02,20.88,579.1
3656,Paver Sealing,800,320.0,151.27,21.21,307.52
3656,Paver Sealing,2600,1040.0,135.33,15.15,1409.52
3657,House Wash,550,58.38,98.28,27.04,366.3
3658,Patio/Pool Deck Cleaning,250,30.31,67.23,12.77,139.69
3659,Window Cleaning,250,7.5,82.01,19.49,141.0
3659,Paver Sealing,2800,1120.0,76.13,10.38,1593.49
3660,Paver Sealing,1500,600.0,196.99,22.19,680.82
3661,Roof Cleaning,450,45.0,135.96,11.81,257.23
3662,Paver Sealing,2000,800.0,77.6,21.25,1101.15
3662,Paver Sealing,1300,520.0,52.63,22.61,704.76
3663,Paver Sealing,1700,680.0,77.52,22.07,920.41
3663,House Wash,400,52.18,133.1,23.11,191.61
3664,House Wash,300,44.71,196.44,25.45,33.4
3664,Driveway Cleaning,450,64.51,159.14,11.51,214.84
3664,Roof Cleaning,650,65.0,175.64,19.79,389.57
3665,House Wash,400,46.31,103.28,10.93,239.48
3665,Driveway Cleaning,350,43.35,64.33,13.88,228.44
3666,Paver Sealing,2000,800.0,145.04,13.75,1041.21
3666,Paver Sealing,3000,1200.0,180.2,20.47,1599.33
3667,House Wash,500,68.28,160.11,12.11,259.5
3667,House Wash,500,51.67,51.3,13.17,383.86
3667,Paver Sealing,1000,400.0,85.98,29.4,484.62
3668,Paver Sealing,1700,680.0,124.57,14.38,881.05
3669,Driveway Cleaning,400,40.52,192.17,24.42,142.89
3669,Patio/Pool Deck Cleaning,200,26.71,147.04,14.38,11.87
3669,Solar Panel Cleaning,300,9.0,63.06,19.79,208.15
3670,Roof Cleaning,700,70.0,58.83,26.81,544.36
3670,House Wash,700,93.68,81.94,17.2,507.18
3671,Roof Cleaning,500,50.0,156.8,28.29,264.91
3672,Paver Sealing,3000,1200.0,65.66,15.34,1719.0
3673,Roof Cleaning,1600,160.0,91.82,22.42,1325.76
3673,Patio/Pool Deck Cleaning,300,34.33,126.55,13.36,125.76
3673,Paver Sealing,1500,600.0,67.35,24.62,808.03
3674,Patio/Pool Deck Cleaning,300,31.63,140.17,11.02,117.18
3675,Driveway Cleaning,300,33.24,122.57,19.04,125.15
3675,Patio/Pool Deck Cleaning,450,54.03,54.94,15.47,325.56
3676,Roof Cleaning,650,65.0,77.21,24.47,483.32
3676,Window Cleaning,550,16.5,51.32,24.42,457.76
3676,Driveway Cleaning,200,26.8,140.84,29.69,2.67
3677,Driveway Cleaning,350,39.11,115.34,29.51,166.04
3677,Roof Cleaning,1000,100.0,97.37,22.39,780.24
3678,Roof Cleaning,850,85.0,157.76,21.4,585.84
3679,House Wash,700,83.95,53.92,18.82,543.31
3679,Driveway Cleaning,450,64.27,111.35,10.44,263.94
3680,Paver Sealing,900,360.0,94.14,19.53,426.33
3680,Roof Cleaning,750,75.0,136.45,17.02,521.53
3681,Roof Cleaning,900,90.0,79.89,28.5,701.61
3682,House Wash,300,37.56,121.33,23.83,117.28
3682,Paver Sealing,1600,640.0,197.22,22.91,739.87
3683,Window Cleaning,450,13.5,82.47,22.68,331.35
3683,Roof Cleaning,500,50.0,101.18,24.95,323.87
3684,Window Cleaning,650,19.5,130.91,20.57,479.02
3685,Window Cleaning,300,9.0,155.48,15.05,120.47
3686,Roof Cleaning,800,80.0,75.02,10.37,634.61
3687,Roof Cleaning,1400,140.0,143.36,15.1,1101.54
3687,Paver Sealing,2000,800.0,174.54,25.23,1000.23
3688,Roof Cleaning,1200,120.0,174.22,27.78,878.0
3688,Paver Sealing,1100,440.0,172.02,17.01,470.97
3689,Patio/Pool Deck Cleaning,250,32.58,147.02,18.1,52.3
3690,Roof Cleaning,500,50.0,121.45,10.28,318.27
3690,Roof Cleaning,800,80.0,149.2,26.94,543.86
3691,Roof Cleaning,1400,140.0,98.26,20.46,1141.28
3692,Paver Sealing,1300,520.0,166.69,29.5,583.81
3692,Paver Sealing,1600,640.0,110.94,17.79,831.27
3692,Paver Sealing,3000,1200.0,112.53,26.57,1660.9
3693,Paver Sealing,1800,720.0,166.23,27.09,886.68
3694,Patio/Pool Deck Cleaning,250,25.74,129.42,10.9,83.94
3694,Driveway Cleaning,300,39.19,95.5,24.85,140.46
3695,House Wash,650,88.55,127.18,12.24,422.03
3696,House Wash,550,71.42,153.97,19.37,305.24
3697,Paver Sealing,2600,1040.0,62.22,23.64,1474.14
3698,Roof Cleaning,1300,130.0,72.32,20.65,1077.03
3698,Patio/Pool Deck Cleaning,450,65.76,144.09,12.91,227.24
3698,Driveway Cleaning,450,59.73,155.04,27.26,207.97
3699,House Wash,650,66.92,197.56,27.16,358.36
3699,Roof Cleaning,900,90.0,160.25,11.45,638.3
3699,Patio/Pool Deck Cleaning,400,42.04,63.1,20.95,273.91
3700,Roof Cleaning,750,75.0,116.86,23.91,534.23
3700,Roof Cleaning,750,75.0,97.98,14.86,562.16
3700,Paver Sealing,1000,400.0,169.5,21.73,408.77
3701,Roof Cleaning,1400,140.0,58.21,23.98,1177.81
3701,Paver Sealing,1300,520.0,159.69,28.55,591.76
3701,Patio/Pool Deck Cleaning,400,48.84,72.65,26.13,252.38
3702,Paver Sealing,800,320.0,157.86,15.84,306.3
3703,House Wash,550,76.09,81.49,19.79,372.63
3703,Roof Cleaning,1300,130.0,162.01,26.95,981.04
3704,Roof Cleaning,950,95.0,165.74,16.94,672.32
3704,Driveway Cleaning,350,35.0,189.77,21.01,104.22
3704,Patio/Pool Deck Cleaning,500,66.62,134.21,27.14,272.03
3705,House Wash,450,58.1,75.67,28.27,287.96
3705,Roof Cleaning,1100,110.0,154.89,29.71,805.4
3705,Paver Sealing,2600,1040.0,114.29,14.78,1430.93
3706,Paver Sealing,1000,400.0,194.95,19.09,385.96
3706,Solar Panel Cleaning,250,7.5,187.56,23.67,31.27
3706,Roof Cleaning,1100,110.0,141.18,29.4,819.42
3707,House Wash,600,78.76,113.3,15.32,392.62
3708,House Wash,300,44.2,183.2,25.38,47.22
3708,House Wash,350,39.23,175.78,13.63,121.36
3709,House Wash,700,86.38,118.18,28.0,467.44
3710,Driveway Cleaning,400,56.7,191.43,19.05,132.82
3710,House Wash,700,103.65,118.77,20.07,457.51
3711,Paver Sealing,2800,1120.0,114.96,23.1,1541.94
3712,Paver Sealing,1900,760.0,170.16,19.85,949.99
3713,Patio/Pool Deck Cleaning,300,34.27,164.25,21.5,79.98
3713,House Wash,550,66.49,91.88,20.92,370.71
3713,Driveway Cleaning,250,27.79,175.89,19.52,26.8
3714,Roof Cleaning,1300,130.0,133.52,29.91,1006.57
3715,House Wash,350,50.2,108.56,11.42,179.82
3716,Window Cleaning,550,16.5,89.41,16.81,427.28
3716,Patio/Pool Deck Cleaning,350,47.59,118.81,18.87,164.73
3717,Roof Cleaning,950,95.0,118.99,17.57,718.44
3717,Patio/Pool Deck Cleaning,500,67.15,157.74,15.5,259.61
3718,Driveway Cleaning,250,36.51,74.18,16.08,123.23
3718,Paver Sealing,2000,800.0,79.78,10.07,1110.15
3718,Solar Panel Cleaning,200,6.0,98.97,18.29,76.74
3719,Paver Sealing,2200,880.0,100.68,27.85,1191.47
3719,Patio/Pool Deck Cleaning,200,25.27,98.84,14.87,61.02
3719,Driveway Cleaning,400,48.94,186.58,19.83,144.65
3720,Roof Cleaning,950,95.0,168.39,18.5,668.11
3721,House Wash,400,51.94,138.73,22.22,187.11
3721,Patio/Pool Deck Cleaning,350,40.48,55.08,26.21,228.23
3721,Paver Sealing,900,360.0,158.27,11.65,370.08
3722,House Wash,450,58.73,124.74,24.26,242.27
3722,Patio/Pool Deck Cleaning,300,44.76,78.51,18.98,157.75
3722,Roof Cleaning,950,95.0,187.21,19.91,647.88
3723,Paver Sealing,800,320.0,137.77,25.46,316.77
3723,Driveway Cleaning,450,49.59,53.6,21.18,325.63
3723,Paver Sealing,1200,480.0,78.07,18.73,623.2
3724,Roof Cleaning,550,55.0,95.73,27.33,371.94
3725,Solar Panel Cleaning,300,9.0,126.33,15.96,148.71
3725,Roof Cleaning,950,95.0,174.52,29.43,651.05
3725,Paver Sealing,1500,600.0,93.64,22.03,784.33
3726,Paver Sealing,3000,1200.0,144.51,24.33,1631.16
3727,Paver Sealing,1200,480.0,123.33,20.44,576.23
3728,Window Cleaning,600,18.0,84.12,18.18,479.7
3728,Paver Sealing,2000,800.0,130.37,16.15,1053.48
3728,Driveway Cleaning,250,27.81,58.07,25.58,138.54
3729,House Wash,450,46.07,179.84,13.4,210.69
3730,House Wash,700,81.91,161.26,27.54,429.29
3731,House Wash,500,60.83,188.35,23.85,226.97
3732,Patio/Pool Deck Cleaning,500,55.76,89.53,14.6,340.11
3733,Paver Sealing,1100,440.0,108.1,22.5,529.4
3734,House Wash,300,42.54,148.68,11.29,97.49
3735,Roof Cleaning,450,45.0,181.98,28.88,194.14
3735,Patio/Pool Deck Cleaning,400,54.8,158.98,28.94,157.28
3736,Paver Sealing,1500,600.0,58.19,22.62,819.19
3736,Roof Cleaning,1500,150.0,165.34,27.27,1157.39
3737,Patio/Pool Deck Cleaning,450,47.64,112.54,17.22,272.6
3737,Paver Sealing,900,360.0,184.17,12.96,342.87
3738,Paver Sealing,1400,560.0,169.49,15.44,655.07
3739,Roof Cleaning,1000,100.0,165.08,21.07,713.85
3739,Window Cleaning,200,6.0,186.61,24.31,-16.92
3740,Solar Panel Cleaning,200,6.0,57.49,15.77,120.74
3740,Roof Cleaning,1400,140.0,130.14,29.52,1100.34
3741,Roof Cleaning,850,85.0,130.72,26.34,607.94
3742,Driveway Cleaning,200,28.79,149.37,16.55,5.29
3742,House Wash,300,43.25,157.37,17.27,82.11
3743,Patio/Pool Deck Cleaning,450,50.69,127.25,29.94,242.12
3744,Roof Cleaning,1600,160.0,117.8,16.24,1305.96
3744,Driveway Cleaning,300,38.52,171.99,19.76,69.73
3745,Driveway Cleaning,300,31.72,176.37,19.96,71.95
3746,Driveway Cleaning,400,43.18,162.65,24.22,169.95
3747,Roof Cleaning,850,85.0,147.23,18.65,599.12
3747,Patio/Pool Deck Cleaning,200,21.23,127.11,29.7,21.96
3747,House Wash,600,81.67,115.25,23.05,380.03
3748,Driveway Cleaning,500,74.5,79.29,22.73,323.48
3749,Window Cleaning,650,19.5,142.27,20.04,468.19
3749,Paver Sealing,2800,1120.0,185.01,26.54,1468.45
3750,Paver Sealing,1900,760.0,165.58,29.6,944.82
3751,Driveway Cleaning,350,37.77,187.17,27.57,97.49
3751,Roof Cleaning,850,85.0,109.18,19.2,636.62
3751,Roof Cleaning,450,45.0,89.13,10.46,305.41
3752,Paver Sealing,2800,1120.0,164.68,12.13,1503.19
3753,Roof Cleaning,650,65.0,186.31,24.79,373.9
3753,Paver Sealing,1300,520.0,115.72,12.63,651.65
3753,Window Cleaning,400,12.0,99.96,21.71,266.33
3754,Roof Cleaning,550,55.0,151.18,19.32,324.5
3754,House Wash,550,57.59,182.59,20.88,288.94
3755,Roof Cleaning,450,45.0,184.85,19.16,200.99
3755,Roof Cleaning,1400,140.0,76.27,29.37,1154.36
3755,House Wash,500,54.77,149.11,14.86,281.26
3756,Solar Panel Cleaning,250,7.5,50.86,20.1,171.54
3757,Driveway Cleaning,300,37.42,111.75,27.81,123.02
3758,Roof Cleaning,1300,130.0,143.66,13.04,1013.3
3758,Roof Cleaning,1600,160.0,130.72,14.7,1294.58
3758,Paver Sealing,2000,800.0,86.77,23.0,1090.23
3759,Roof Cleaning,550,55.0,128.98,25.82,340.2
3760,Roof Cleaning,750,75.0,136.75,29.01,509.24
3760,Roof Cleaning,600,60.0,199.03,22.89,318.08
3760,Roof Cleaning,500,50.0,127.29,10.47,312.24
3761,Paver Sealing,900,360.0,141.41,22.28,376.31
3762,House Wash,300,37.98,127.45,10.39,124.18
3763,Driveway Cleaning,250,27.78,160.76,28.08,33.38
3764,Roof Cleaning,1000,100.0,154.43,29.54,716.03
3765,Paver Sealing,1800,720.0,112.99,17.69,949.32
3766,Window Cleaning,650,19.5,138.35,15.5,476.65
3766,Window Cleaning,200,6.0,148.0,29.41,16.59
3767,Driveway Cleaning,450,63.29,100.6,29.28,256.83
3767,Paver Sealing,1300,520.0,165.31,29.31,585.38
3767,Roof Cleaning,750,75.0,147.22,21.24,506.54
3768,Paver Sealing,1000,400.0,140.46,26.32,433.22
3768,House Wash,650,72.43,114.6,23.55,439.42
3768,Roof Cleaning,600,60.0,152.05,17.88,370.07
3769,Window Cleaning,400,12.0,180.47,24.95,182.58
3770,Roof Cleaning,700,70.0,155.92,17.87,456.21
3771,Roof Cleaning,850,85.0,75.07,15.06,674.87
3771,Paver Sealing,2200,880.0,161.32,15.08,1143.6
3772,Driveway Cleaning,300,44.9,160.68,17.85,76.57
3773,Roof Cleaning,950,95.0,79.06,22.44,753.5
3774,Roof Cleaning,450,45.0,163.57,14.61,226.82
3775,Paver Sealing,1300,520.0,157.22,22.5,600.28
3776,Paver Sealing,1900,760.0,65.45,21.24,1053.31
3777,Roof Cleaning,1300,130.0,112.66,20.65,1036.69
3777,House Wash,500,63.3,136.04,29.92,270.74
3777,Driveway Cleaning,200,24.24,145.24,19.62,10.9
3778,Paver Sealing,2000,800.0,113.85,20.83,1065.32
3778,Roof Cleaning,600,60.0,194.13,27.46,318.41
3778,Roof Cleaning,600,60.0,131.85,15.62,392.53
3779,Paver Sealing,2000,800.0,159.04,10.24,1030.72
3779,Solar Panel Cleaning,450,13.5,188.57,26.97,220.96
3779,Roof Cleaning,1600,160.0,142.55,15.79,1281.66
3780,Window Cleaning,600,18.0,154.22,17.5,410.28
3780,House Wash,400,44.15,192.21,28.93,134.71
3781,Paver Sealing,1600,640.0,138.8,25.38,795.82
3781,Paver Sealing,1600,640.0,166.53,21.26,772.21
3782,House Wash,350,42.16,84.67,29.59,193.58
3783,Patio/Pool Deck Cleaning,250,31.12,82.96,20.15,115.77
3783,Roof Cleaning,900,90.0,185.72,26.37,597.91
3783,Roof Cleaning,1100,110.0,141.47,21.6,826.93
3784,Window Cleaning,700,21.0,166.95,21.63,490.42
3785,Roof Cleaning,850,85.0,180.6,19.2,565.2
3786,Roof Cleaning,700,70.0,103.48,28.81,497.71
3787,Paver Sealing,1200,480.0,60.39,20.09,639.52
3788,Roof Cleaning,1400,140.0,153.54,11.22,1095.24
3789,Paver Sealing,1800,720.0,124.81,25.95,929.24
3789,Roof Cleaning,750,75.0,183.33,29.93,461.74
3790,Paver Sealing,1700,680.0,85.38,23.85,910.77
3790,Driveway Cleaning,350,44.13,126.56,17.22,162.09
3790,Paver Sealing,1100,440.0,139.95,20.17,499.88
3791,Roof Cleaning,450,45.0,193.32,27.63,184.05
3791,Roof Cleaning,550,55.0,102.5,14.62,377.88
3791,Paver Sealing,1200,480.0,72.9,17.33,629.77
3792,Driveway Cleaning,400,55.33,72.68,28.29,243.7
3792,House Wash,650,65.17,160.61,24.75,399.47
3792,Driveway Cleaning,400,40.92,136.99,25.31,196.78
3793,Solar Panel Cleaning,200,6.0,103.09,21.48,69.43
3793,Window Cleaning,600,18.0,95.56,27.12,459.32
3794,Roof Cleaning,450,45.0,115.19,23.83,265.98
3795,Roof Cleaning,600,60.0,111.61,16.37,412.02
3796,Roof Cleaning,600,60.0,160.35,29.94,349.71
3796,Paver Sealing,1000,400.0,107.39,21.14,471.47
3797,Paver Sealing,1200,480.0,87.28,14.44,618.28
3798,Roof Cleaning,850,85.0,186.91,11.1,566.99
3798,Patio/Pool Deck Cleaning,450,50.52,88.26,11.9,299.32
3798,Roof Cleaning,1000,100.0,138.16,21.56,740.28
3799,Paver Sealing,2400,960.0,155.97,26.53,1257.5
3800,Roof Cleaning,850,85.0,94.45,12.75,657.8
3801,Roof Cleaning,1600,160.0,119.43,14.42,1306.15
3802,Driveway Cleaning,400,57.38,150.73,11.98,179.91
3803,House Wash,700,72.4,112.44,13.12,502.04
3804,Roof Cleaning,1100,110.0,51.05,22.68,916.27
3804,Roof Cleaning,1500,150.0,187.67,27.68,1134.65
3804,Paver Sealing,1000,400.0,191.87,20.75,387.38
3805,Driveway Cleaning,300,38.17,115.29,19.02,127.52
3806,Window Cleaning,350,10.5,103.88,27.12,208.5
3806,Paver Sealing,2400,960.0,124.93,18.94,1296.13
3806,Roof Cleaning,900,90.0,156.2,16.57,637.23
3807,Paver Sealing,3000,1200.0,69.65,15.89,1714.46
3808,Driveway Cleaning,300,44.32,152.86,28.53,74.29
3808,Paver Sealing,800,320.0,159.18,18.28,302.54
3809,Roof Cleaning,1300,130.0,185.81,19.04,965.15
3809,House Wash,450,62.83,92.76,10.2,284.21
3809,Roof Cleaning,1200,120.0,127.61,23.7,928.69
3810,Paver Sealing,2400,960.0,125.48,15.81,1298.71
3810,Roof Cleaning,550,55.0,169.48,18.98,306.54
3811,Window Cleaning,650,19.5,126.17,28.14,476.19
3812,Roof Cleaning,450,45.0,139.08,24.97,240.95
3812,House Wash,500,73.54,143.14,26.94,256.38
3813,Paver Sealing,1800,720.0,167.15,17.95,894.9
3813,Roof Cleaning,850,85.0,148.67,11.87,604.46
3814,Paver Sealing,1300,520.0,149.62,11.97,618.41
3815,Patio/Pool Deck Cleaning,300,32.75,101.86,26.13,139.26
3816,Roof Cleaning,800,80.0,127.39,21.17,571.44
3817,Paver Sealing,1200,480.0,75.34,16.53,628.13
3818,Solar Panel Cleaning,400,12.0,132.04,25.27,230.69
3819,Roof Cleaning,1300,130.0,69.14,18.71,1082.15
3819,House Wash,400,53.52,154.37,24.58,167.53
3819,Paver Sealing,800,320.0,64.13,23.91,391.96
3820,Paver Sealing,1900,760.0,154.0,23.74,962.26
3820,Window Cleaning,500,15.0,180.19,29.94,274.87
3820,Window Cleaning,300,9.0,141.88,11.58,137.54
3821,Patio/Pool Deck Cleaning,350,39.22,183.0,22.76,105.02
3821,Patio/Pool Deck Cleaning,350,52.16,50.49,12.4,234.95
3822,Roof Cleaning,1300,130.0,199.14,21.35,949.51
3822,Patio/Pool Deck Cleaning,450,48.67,164.58,21.84,214.91
3822,Roof Cleaning,500,50.0,119.86,24.5,305.64
3823,Window Cleaning,600,18.0,88.17,12.7,481.13
3824,Solar Panel Cleaning,250,7.5,60.22,16.04,166.24
3824,Roof Cleaning,850,85.0,115.17,13.39,636.44
3824,Patio/Pool Deck Cleaning,300,39.95,124.6,23.32,112.13
3825,Driveway Cleaning,400,51.59,97.5,24.18,226.73
3826,Driveway Cleaning,350,39.77,198.91,16.33,94.99
3826,Patio/Pool Deck Cleaning,400,47.95,86.91,14.52,250.62
3826,Driveway Cleaning,300,34.63,100.78,13.94,150.65
3827,Paver Sealing,1600,640.0,87.12,28.88,844.0
3828,Roof Cleaning,1400,140.0,165.73,15.89,1078.38
3828,Driveway Cleaning,400,44.13,165.66,29.29,160.92
3828,House Wash,700,98.64,84.19,23.59,493.58
3829,Paver Sealing,1700,680.0,139.51,24.34,856.15
3830,Patio/Pool Deck Cleaning,500,56.91,156.44,25.27,261.38
3830,Roof Cleaning,550,55.0,173.02,28.07,293.91
3830,Paver Sealing,1600,640.0,65.71,25.93,868.36
3831,Paver Sealing,800,320.0,162.76,26.83,290.41
3832,Roof Cleaning,700,70.0,164.6,12.27,453.13
3832,Patio/Pool Deck Cleaning,300,39.32,112.91,20.08,127.69
3832,Paver Sealing,1600,640.0,113.04,27.63,819.33
3833,Roof Cleaning,1100,110.0,161.68,20.4,807.92
3834,Window Cleaning,550,16.5,79.96,21.94,431.6
3835,Roof Cleaning,700,70.0,86.42,16.75,526.83
3836,Paver Sealing,900,360.0,152.86,21.45,365.69
3836,Roof Cleaning,850,85.0,165.75,24.78,574.47
3836,Roof Cleaning,450,45.0,96.54,16.87,291.59
3837,Roof Cleaning,1400,140.0,168.06,24.95,1066.99
3838,House Wash,300,39.35,68.04,11.42,181.19
3839,Roof Cleaning,1000,100.0,110.1,28.6,761.3
3839,House Wash,300,33.62,137.83,23.77,104.78
3840,Roof Cleaning,1300,130.0,185.83,21.34,962.83
3841,House Wash,350,37.14,197.38,10.25,105.23
3841,Roof Cleaning,1300,130.0,103.05,12.65,1054.3
3841,Paver Sealing,1800,720.0,155.18,27.41,897.41
3842,Roof Cleaning,1500,150.0,176.37,10.18,1163.45
3842,House Wash,650,74.9,118.18,11.88,445.04
3842,Paver Sealing,800,320.0,144.9,14.37,320.73
3843,Paver Sealing,2200,880.0,50.74,25.72,1243.54
3843,Roof Cleaning,450,45.0,56.99,25.8,322.21
3843,House Wash,700,79.3,64.03,20.69,535.98
3844,Roof Cleaning,750,75.0,175.69,27.53,471.78
3845,Paver Sealing,1100,440.0,64.42,27.37,568.21
3846,Patio/Pool Deck Cleaning,400,49.15,57.71,23.8,269.34
3846,Patio/Pool Deck Cleaning,200,26.82,81.68,25.91,65.59
3847,Driveway Cleaning,300,37.28,161.42,11.33,89.97
3848,House Wash,500,59.17,57.25,23.06,360.52
3849,Paver Sealing,1300,520.0,100.52,15.15,664.33
3849,Roof Cleaning,600,60.0,156.02,28.74,355.24
3849,Paver Sealing,900,360.0,155.79,11.34,372.87
3850,Patio/Pool Deck Cleaning,300,39.8,140.22,10.98,109.0
3851,Paver Sealing,1900,760.0,168.89,17.2,953.91
3852,Patio/Pool Deck Cleaning,300,30.62,165.09,19.66,84.63
3852,House Wash,400,47.87,156.21,11.4,184.52
3852,Roof Cleaning,500,50.0,101.68,20.48,327.84
3853,Paver Sealing,800,320.0,82.52,16.09,381.39
3854,Roof Cleaning,1500,150.0,188.33,18.72,1142.95
3854,Driveway Cleaning,500,61.49,99.23,20.38,318.9
3855,Patio/Pool Deck Cleaning,400,49.92,171.67,23.34,155.07
3855,Roof Cleaning,1600,160.0,121.12,16.84,1302.04
3855,Patio/Pool Deck Cleaning,400,55.23,187.71,14.36,142.7
3856,Driveway Cleaning,400,49.54,190.18,15.79,144.49
3856,Patio/Pool Deck Cleaning,200,27.31,83.23,28.06,61.4
3857,Roof Cleaning,550,55.0,71.88,15.16,407.96
3857,Paver Sealing,1900,760.0,97.85,19.99,1022.16
3858,Paver Sealing,1500,600.0,123.07,10.09,766.84
3858,Roof Cleaning,950,95.0,113.32,16.83,724.85
3859,Paver Sealing,1100,440.0,61.85,21.78,576.37
3860,Solar Panel Cleaning,350,10.5,105.51,26.08,207.91
3861,Roof Cleaning,1400,140.0,135.81,18.41,1105.78
3861,Roof Cleaning,950,95.0,192.08,29.04,633.88
3861,Paver Sealing,1100,440.0,103.53,27.6,528.87
3862,Window Cleaning,450,13.5,186.3,16.45,233.75
3863,Paver Sealing,1100,440.0,87.79,10.45,561.76
3863,Paver Sealing,1600,640.0,148.87,29.56,781.57
3863,Roof Cleaning,500,50.0,119.29,13.61,317.1
3864,Driveway Cleaning,200,22.4,79.46,21.05,77.09
3865,Patio/Pool Deck Cleaning,300,30.87,134.51,25.95,108.67
3865,Driveway Cleaning,350,36.27,78.17,24.92,210.64
3866,Paver Sealing,800,320.0,120.1,28.97,330.93
3867,Paver Sealing,1600,640.0,88.46,21.42,850.12
3867,Driveway Cleaning,350,51.11,122.87,22.79,153.23
3867,Paver Sealing,1500,600.0,87.98,15.57,796.45
3868,Paver Sealing,1700,680.0,98.17,29.38,892.45
3869,Roof Cleaning,550,55.0,178.22,27.56,289.22
3869,Patio/Pool Deck Cleaning,400,46.1,122.19,24.21,207.5
3869,Patio/Pool Deck Cleaning,450,61.62,132.21,11.92,244.25
3870,House Wash,550,55.39,183.44,19.8,291.37
3871,Paver Sealing,1200,480.0,131.41,13.38,575.21
3872,Paver Sealing,2200,880.0,193.35,18.25,1108.4
3872,Roof Cleaning,450,45.0,131.49,20.24,253.27
3872,Paver Sealing,2000,800.0,136.1,28.01,1035.89
3873,Driveway Cleaning,300,32.98,109.57,11.42,146.03
3873,Roof Cleaning,1600,160.0,195.55,22.83,1221.62
3874,Roof Cleaning,1500,150.0,59.69,13.65,1276.66
3875,Paver Sealing,800,320.0,80.59,12.93,386.48
3876,Roof Cleaning,500,50.0,176.4,13.67,259.93
3876,House Wash,550,70.89,89.93,15.47,373.71
3877,Window Cleaning,650,19.5,107.45,20.25,502.8
3878,Window Cleaning,450,13.5,53.04,17.86,365.6
3878,House Wash,650,75.61,147.36,29.85,397.18
3878,Paver Sealing,1600,640.0,66.68,26.86,866.46
3879,Roof Cleaning,1400,140.0,112.86,28.97,1118.17
3879,Paver Sealing,2400,960.0,190.27,18.24,1231.49
3880,Paver Sealing,1000,400.0,121.74,27.97,450.29
3881,Driveway Cleaning,300,39.28,188.24,19.14,53.34
3881,Roof Cleaning,700,70.0,195.91,24.88,409.21
3882,Roof Cleaning,500,50.0,173.22,16.7,260.08
3883,Roof Cleaning,550,55.0,199.06,19.4,276.54
3883,Patio/Pool Deck Cleaning,500,51.22,119.39,13.73,315.66
3884,Roof Cleaning,1400,140.0,85.45,16.37,1158.18
3884,Roof Cleaning,700,70.0,160.74,23.15,446.11
3884,Roof Cleaning,900,90.0,180.3,18.34,611.36
3885,Roof Cleaning,1600,160.0,172.65,19.51,1247.84
3885,Paver Sealing,3000,1200.0,52.87,28.52,1718.61
3886,Window Cleaning,200,6.0,89.35,19.18,85.47
3887,Patio/Pool Deck Cleaning,450,50.08,102.44,23.05,274.43
3888,Solar Panel Cleaning,300,9.0,153.79,12.7,124.51
3889,Roof Cleaning,1200,120.0,54.19,15.35,1010.46
3889,Paver Sealing,1000,400.0,129.97,23.59,446.44
3889,Paver Sealing,800,320.0,60.54,27.39,392.07
3890,Roof Cleaning,500,50.0,191.69,16.4,241.91
3891,Roof Cleaning,700,70.0,156.85,24.64,448.51
3892,Roof Cleaning,800,80.0,143.37,11.04,565.59
3893,Roof Cleaning,1300,130.0,199.84,16.0,954.16
3894,Window Cleaning,200,6.0,129.46,20.73,43.81
3895,Roof Cleaning,1000,100.0,164.29,25.22,710.49
3895,House Wash,700,95.46,123.7,11.34,469.5
3895,Paver Sealing,1500,600.0,183.52,16.46,700.02
3896,Roof Cleaning,1400,140.0,110.12,16.63,1133.25
3896,Roof Cleaning,550,55.0,156.89,17.58,320.53
3897,Roof Cleaning,500,50.0,128.68,22.89,298.43
3897,Roof Cleaning,1200,120.0,148.22,28.15,903.63
3898,Paver Sealing,1800,720.0,189.17,27.17,863.66
3898,Patio/Pool Deck Cleaning,350,51.33,60.62,16.6,221.45
3899,Roof Cleaning,1400,140.0,131.36,25.9,1102.74
3899,Roof Cleaning,1000,100.0,197.31,18.75,683.94
